puzzle_id,json_file_path,num_solutions,iteration_used,time_spent,final_hamming_distance,success,refined_img_path,refined_json_path
3877,./mnist_nonograms\mnist_puzzle_3877.json,4,42,11.750276327133179,5,True,./classic_stimulated_defined_Images\puzzle_3877_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3877_refined.json
388,./mnist_nonograms\mnist_puzzle_388.json,2,36,11.359743118286133,10,True,./classic_stimulated_defined_Images\puzzle_388_comparison.png,./classic_stimulated_defined_JSONs\puzzle_388_refined.json
3880,./mnist_nonograms\mnist_puzzle_3880.json,2,15,3.9632833003997803,6,True,./classic_stimulated_defined_Images\puzzle_3880_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3880_refined.json
3890,./mnist_nonograms\mnist_puzzle_3890.json,2,100,14.023069381713867,17,False,./classic_stimulated_defined_Images\puzzle_3890_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3890_refined.json
3893,./mnist_nonograms\mnist_puzzle_3893.json,3,2,0.7012968063354492,1,True,./classic_stimulated_defined_Images\puzzle_3893_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3893_refined.json
3894,./mnist_nonograms\mnist_puzzle_3894.json,12,100,27.09626841545105,18,False,./classic_stimulated_defined_Images\puzzle_3894_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3894_refined.json
3896,./mnist_nonograms\mnist_puzzle_3896.json,4,16,2.6958682537078857,5,True,./classic_stimulated_defined_Images\puzzle_3896_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3896_refined.json
3897,./mnist_nonograms\mnist_puzzle_3897.json,2,2,0.21485662460327148,1,True,./classic_stimulated_defined_Images\puzzle_3897_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3897_refined.json
39,./mnist_nonograms\mnist_puzzle_39.json,2,14,4.353074550628662,6,True,./classic_stimulated_defined_Images\puzzle_39_comparison.png,./classic_stimulated_defined_JSONs\puzzle_39_refined.json
390,./mnist_nonograms\mnist_puzzle_390.json,2,23,6.770114421844482,7,True,./classic_stimulated_defined_Images\puzzle_390_comparison.png,./classic_stimulated_defined_JSONs\puzzle_390_refined.json
3901,./mnist_nonograms\mnist_puzzle_3901.json,4,14,2.8362131118774414,4,True,./classic_stimulated_defined_Images\puzzle_3901_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3901_refined.json
3903,./mnist_nonograms\mnist_puzzle_3903.json,2,9,0.452286958694458,2,True,./classic_stimulated_defined_Images\puzzle_3903_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3903_refined.json
3904,./mnist_nonograms\mnist_puzzle_3904.json,4,29,5.946731328964233,7,True,./classic_stimulated_defined_Images\puzzle_3904_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3904_refined.json
3909,./mnist_nonograms\mnist_puzzle_3909.json,2,4,0.25310301780700684,1,True,./classic_stimulated_defined_Images\puzzle_3909_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3909_refined.json
3910,./mnist_nonograms\mnist_puzzle_3910.json,11,36,9.153701305389404,4,True,./classic_stimulated_defined_Images\puzzle_3910_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3910_refined.json
3912,./mnist_nonograms\mnist_puzzle_3912.json,4,100,41.25419878959656,32,False,./classic_stimulated_defined_Images\puzzle_3912_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3912_refined.json
3914,./mnist_nonograms\mnist_puzzle_3914.json,2,25,5.29761815071106,6,True,./classic_stimulated_defined_Images\puzzle_3914_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3914_refined.json
3916,./mnist_nonograms\mnist_puzzle_3916.json,660,100,34.29381275177002,16,False,./classic_stimulated_defined_Images\puzzle_3916_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3916_refined.json
392,./mnist_nonograms\mnist_puzzle_392.json,2,11,1.8603501319885254,6,True,./classic_stimulated_defined_Images\puzzle_392_comparison.png,./classic_stimulated_defined_JSONs\puzzle_392_refined.json
3925,./mnist_nonograms\mnist_puzzle_3925.json,2,1,0.5731675624847412,1,True,./classic_stimulated_defined_Images\puzzle_3925_comparison.png,./classic_stimulated_defined_JSONs\puzzle_3925_refined.json
