puzzle_id,json_file_path,num_solutions,iteration_used,time_spent,final_hamming_distance,success,refined_img_path,refined_json_path
534,./mnist_nonograms\mnist_puzzle_534.json,2,100,36.63169741630554,16,False,./classic_stimulated_defined_Images\puzzle_534_comparison.png,./classic_stimulated_defined_JSONs\puzzle_534_refined.json
551,./mnist_nonograms\mnist_puzzle_551.json,4,100,26.543705940246582,15,False,./classic_stimulated_defined_Images\puzzle_551_comparison.png,./classic_stimulated_defined_JSONs\puzzle_551_refined.json
552,./mnist_nonograms\mnist_puzzle_552.json,2,7,2.189709186553955,2,True,./classic_stimulated_defined_Images\puzzle_552_comparison.png,./classic_stimulated_defined_JSONs\puzzle_552_refined.json
573,./mnist_nonograms\mnist_puzzle_573.json,2,27,1.6464977264404297,2,True,./classic_stimulated_defined_Images\puzzle_573_comparison.png,./classic_stimulated_defined_JSONs\puzzle_573_refined.json
578,./mnist_nonograms\mnist_puzzle_578.json,24,100,21.749814748764038,13,False,./classic_stimulated_defined_Images\puzzle_578_comparison.png,./classic_stimulated_defined_JSONs\puzzle_578_refined.json
599,./mnist_nonograms\mnist_puzzle_599.json,2,67,4.349256992340088,5,True,./classic_stimulated_defined_Images\puzzle_599_comparison.png,./classic_stimulated_defined_JSONs\puzzle_599_refined.json
606,./mnist_nonograms\mnist_puzzle_606.json,4,78,40.875555753707886,19,True,./classic_stimulated_defined_Images\puzzle_606_comparison.png,./classic_stimulated_defined_JSONs\puzzle_606_refined.json
613,./mnist_nonograms\mnist_puzzle_613.json,2,100,30.581371068954468,23,False,./classic_stimulated_defined_Images\puzzle_613_comparison.png,./classic_stimulated_defined_JSONs\puzzle_613_refined.json
617,./mnist_nonograms\mnist_puzzle_617.json,4,100,59.012343883514404,28,False,./classic_stimulated_defined_Images\puzzle_617_comparison.png,./classic_stimulated_defined_JSONs\puzzle_617_refined.json
627,./mnist_nonograms\mnist_puzzle_627.json,65,100,59.174959659576416,15,False,./classic_stimulated_defined_Images\puzzle_627_comparison.png,./classic_stimulated_defined_JSONs\puzzle_627_refined.json
628,./mnist_nonograms\mnist_puzzle_628.json,7,72,29.419453859329224,14,True,./classic_stimulated_defined_Images\puzzle_628_comparison.png,./classic_stimulated_defined_JSONs\puzzle_628_refined.json
632,./mnist_nonograms\mnist_puzzle_632.json,2,2,0.2597463130950928,1,True,./classic_stimulated_defined_Images\puzzle_632_comparison.png,./classic_stimulated_defined_JSONs\puzzle_632_refined.json
643,./mnist_nonograms\mnist_puzzle_643.json,2,15,2.0007593631744385,4,True,./classic_stimulated_defined_Images\puzzle_643_comparison.png,./classic_stimulated_defined_JSONs\puzzle_643_refined.json
650,./mnist_nonograms\mnist_puzzle_650.json,2,17,5.094583988189697,3,True,./classic_stimulated_defined_Images\puzzle_650_comparison.png,./classic_stimulated_defined_JSONs\puzzle_650_refined.json
653,./mnist_nonograms\mnist_puzzle_653.json,3,68,28.028852939605713,11,True,./classic_stimulated_defined_Images\puzzle_653_comparison.png,./classic_stimulated_defined_JSONs\puzzle_653_refined.json
654,./mnist_nonograms\mnist_puzzle_654.json,2,62,18.23767924308777,12,True,./classic_stimulated_defined_Images\puzzle_654_comparison.png,./classic_stimulated_defined_JSONs\puzzle_654_refined.json
662,./mnist_nonograms\mnist_puzzle_662.json,2,15,0.6805069446563721,1,True,./classic_stimulated_defined_Images\puzzle_662_comparison.png,./classic_stimulated_defined_JSONs\puzzle_662_refined.json
664,./mnist_nonograms\mnist_puzzle_664.json,2,2,0.8181030750274658,1,True,./classic_stimulated_defined_Images\puzzle_664_comparison.png,./classic_stimulated_defined_JSONs\puzzle_664_refined.json
